1980,330127,淳安县
1980,330200,宁波市
1980,330202,镇明区
1980,330203,海曙区
1980,330204,江东区
1980,330205,江北区
1980,330300,温州市
1980,330301,东城区
1980,330302,南城区
1980,330303,西城区
1980,332100,嘉兴地区
1980,332101,湖州市
1980,332102,嘉兴市
1980,332121,嘉兴县
1980,332122,嘉善县
1980,332123,平湖县
1980,332124,海宁县
1980,332125,海盐县
1980,332126,桐乡县
1980,332127,德清县
1980,332128,吴兴县
1980,332129,长兴县
1980,332130,安吉县
1980,332200,宁波地区
1980,332221,慈溪县
1980,332222,余姚县
1980,332223,奉化县
1980,332224,象山县
1980,332225,宁海县
1980,332226,鄞县
1980,332227,镇海县
1980,332300,绍兴地区
1980,332301,绍兴市
1980,332321,绍兴县
1980,332322,上虞县
1980,332323,嵊县
1980,332324,新昌县
1980,332325,诸暨县
1980,332400,温州地区
1980,332421,洞头县
1980,332422,永嘉县
1980,332423,瑞安县
1980,332424,文成县
1980,332425,平阳县
1980,332426,乐清县
1980,332427,泰顺县
1980,332500,金华地区
1980,332501,金华市
1980,332502,衢州市
1980,332521,金华县
1980,332522,兰溪县
1980,332523,永康县
1980,332524,武义县
1980,332525,东阳县
1980,332526,义乌县
1980,332527,浦江县
1980,332528,衢县
1980,332529,常山县
1980,332530,江山县
1980,332531,开化县
1980,332600,丽水地区
1980,332621,丽水县
1980,332622,青田县
1980,332623,云和县
1980,332624,龙泉县
1980,332625,庆元县
1980,332626,缙云县
1980,332627,遂昌县
1980,332700,台州地区
1980,332721,临海县
1980,332722,黄岩县
1980,332723,温岭县
1980,332724,仙居县
1980,332725,天台县
1980,332726,三门县
1980,332727,玉环县
1980,332800,舟山地区
1980,332821,定海县
1980,332822,普陀县
1980,332823,岱山县
1980,332824,嵊泗县
1980,340000,安徽省
1980,340100,合肥市
1980,340102,东市区
1980,340103,中市区
1980,340104,西市区
1980,340111,郊区
1980,340121,长丰县
1980,340123,肥西县
1980,340200,芜湖市
1980,340202,镜湖区
1980,340203,马塘区
1980,340204,新芜区
1980,340205,裕溪口区
1980,340206,四褐山区
1980,340211,郊区
1980,340221,芜湖县
1980,340222,繁昌县
1980,340223,南陵县
1980,340224,青阳县
1980,340300,蚌埠市
1980,340302,东市区
1980,340303,中市区
1980,340304,西市区
1980,340311,郊区
1980,340400,淮南市
1980,340402,大通区
1980,340403,田家庵区
1980,340404,谢家集区
1980,340405,八公山区
1980,340406,潘集区
1980,340421,凤台县
1980,340500,马鞍山市
1980,340502,金家庄区
1980,340503,花山区
1980,340504,雨山区
1980,340505,向山区
1980,340521,当涂县
1980,340600,淮北市
1980,340602,杜集区
1980,340603,相山区
1980,340604,烈山区
1980,340611,郊区
1980,340621,濉溪县
1980,340700,铜陵市
1980,340702,铜官山区
1980,340703,狮子山区
1980,340704,铜山区
1980,340711,郊区
1980,340721,铜陵县
1980,340800,安庆市
1980,340802,迎江区
1980,340803,大观区
1980,340811,郊区
1980,342100,阜阳地区
1980,342101,阜阳市
1980,342121,阜阳县
1980,342122,临泉县
1980,342123,太和县
1980,342124,涡阳县
1980,342125,蒙城县
1980,342126,亳县
1980,342127,阜南县
1980,342128,颍上县
1980,342129,界首县
1980,342130,利辛县
1980,342200,宿县地区
1980,342201,宿州市
1980,342221,砀山县
1980,342222,萧县
1980,342223,宿县
1980,342224,灵璧县
1980,342225,泗县
1980,342226,怀远县
1980,342227,五河县
1980,342228,固镇县
1980,342300,滁县地区
1980,342321,天长县
1980,342322,来安县
1980,342323,滁县
1980,342324,全椒县
1980,342325,定远县
1980,342326,凤阳县
1980,342327,嘉山县
1980,342400,六安地区
1980,342401,六安市
1980,342421,六安县
1980,342422,寿县
1980,342423,霍邱县
1980,342425,舒城县
1980,342426,金寨县
1980,342427,霍山县
1980,342500,宣城地区
1980,342521,宣城县
1980,342522,郎溪县
1980,342523,广德县
1980,342524,宁国县
1980,342529,泾县
1980,342600,巢湖地区
1980,342621,肥东县
1980,342622,庐江县
1980,342623,无为县
1980,342624,巢县
1980,342625,含山县
1980,342626,和县
1980,342700,徽州地区
1980,342701,屯溪市
1980,342721,绩溪县
1980,342722,旌德县
1980,342723,歙县
1980,342724,休宁县
1980,342725,黟县
1980,342726,祁门县
1980,342727,太平县
1980,342728,石台县
1980,342800,安庆地区
1980,342821,怀宁县
1980,342822,桐城县
1980,342823,枞阳县
1980,342824,潜山县
1980,342825,太湖县
1980,342826,宿松县
1980,342827,望江县
1980,342828,岳西县
1980,342829,东至县
1980,342830,贵池县
1980,350000,福建省
1980,350100,福州市
1980,350102,鼓楼区
1980,350103,台江区
1980,350104,仓山区
1980,350105,马尾区
1980,350111,郊区
1980,350121,闽侯县
1980,350200,厦门市
1980,350202,鼓浪屿区
1980,350203,思明区
1980,350204,开元区
1980,350205,杏林区
1980,350211,郊区
1980,350221,同安县
1980,352200,建阳地区
1980,352201,南平市
1980,352221,顺昌县
1980,352222,建阳县
1980,352223,建瓯县
1980,352224,浦城县
1980,352225,邵武县
1980,352226,崇安县
1980,352227,光泽县
1980,352228,松溪县
1980,352229,政和县
1980,352300,宁德地区
1980,352321,宁德县
1980,352322,连江县
1980,352323,罗源县
1980,352324,福鼎县
1980,352325,霞浦县
1980,352326,福安县
1980,352327,古田县
1980,352328,屏南县
